name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
,37,16798846,52,45,1,614.0745211246835,,,,residential,6,"LINESTRING (-109.8209747 34.235667, -109.8209634 34.2360301, -109.8209562 34.2362618, -109.8209453 34.2411893)",auto,1,0,,
N8223,38,16800466,30,56,1,806.9600772220005,,,,residential,6,"LINESTRING (-109.7869863 34.3351558, -109.7781978 34.3351807)",auto,1,0,,
N8223,39,16800466,56,30,1,806.9600772220005,,,,residential,6,"LINESTRING (-109.7781978 34.3351807, -109.7869863 34.3351558)",auto,1,0,,
,40,16800491,57,58,1,227.42782349767407,,,,residential,6,"LINESTRING (-109.7935484 34.3303639, -109.7935738 34.3324091)",auto,1,0,,
,41,16800491,58,57,1,227.42782349767407,,,,residential,6,"LINESTRING (-109.7935738 34.3324091, -109.7935484 34.3303639)",auto,1,0,,
,42,16801170,59,60,1,97.48923927557979,,,,residential,6,"LINESTRING (-109.758531 34.294321, -109.757478 34.29443)",auto,1,0,,
,43,16801170,60,59,1,97.48923927557979,,,,residential,6,"LINESTRING (-109.757478 34.29443, -109.758531 34.294321)",auto,1,0,,
CR8408,44,16801916,61,62,1,402.48841229914865,,,,residential,6,"LINESTRING (-109.804826 34.295928, -109.804742 34.299547)",auto,1,0,,
CR8408,45,16801916,62,61,1,402.48841229914865,,,,residential,6,"LINESTRING (-109.804742 34.299547, -109.804826 34.295928)",auto,1,0,,
,46,16802407,63,494,1,1183.3929781074637,,,,unclassified,11,"LINESTRING (-109.7125578 34.2572966, -109.7125546 34.2556674, -109.7125743 34.2555639, -109.7147067 34.2554879, -109.7146504 34.2519599, -109.7118352 34.2519634, -109.7116819 34.2519636, -109.7102756 34.2519654)",auto,1,0,,
,47,16802407,494,63,1,1183.392978107464,,,,unclassified,11,"LINESTRING (-109.7102756 34.2519654, -109.7116819 34.2519636, -109.7118352 34.2519634, -109.7146504 34.2519599, -109.7147067 34.2554879, -109.7125743 34.2555639, -109.7125546 34.2556674, -109.7125578 34.2572966)",auto,1,0,,
,48,16804077,67,68,1,456.6716426958293,,,,residential,6,"LINESTRING (-109.803369 34.222236, -109.803397 34.222969, -109.803204 34.223336, -109.802652 34.223679, -109.801935 34.223908, -109.801246 34.224022, -109.799812 34.223999)",auto,1,0,,
,49,16804077,68,67,1,456.67164269582923,,,,residential,6,"LINESTRING (-109.799812 34.223999, -109.801246 34.224022, -109.801935 34.223908, -109.802652 34.223679, -109.803204 34.223336, -109.803397 34.222969, -109.803369 34.222236)",auto,1,0,,
,50,16804104,515,69,1,1124.8724004034834,,,,unclassified,11,"LINESTRING (-109.8297858 34.2221656, -109.8298864 34.2225666, -109.8298916 34.2227458, -109.8298993 34.2231575, -109.8298761 34.2234284, -109.829907 34.2236652, -109.8299612 34.2239276, -109.830018 34.2240982, -109.8301779 34.2242624, -109.830374 34.2244502, -109.8305159 34.2246336, -109.8306036 34.2248661, -109.8307042 34.2252863, -109.8307532 34.2256703, -109.8308616 34.2259497, -109.8309983 34.2262974, -109.8311118 34.2266685, -109.8312227 34.226901, -109.8313832 34.2270869, -109.8315711 34.2272212, -109.831953 34.2275077, -109.8321932 34.2276887, -109.8324449 34.2278411, -109.8326127 34.227921, -109.8328827 34.2280145, -109.8332111 34.2281095, -109.8335431 34.2281955, -109.8339334 34.2282634, -109.8343986 34.228295, -109.8348601 34.2283161, -109.8355077 34.2283433, -109.8357467 34.2283704, -109.8358963 34.2284082, -109.836024 34.2284594, -109.8362337 34.2285544, -109.8365913 34.2287053, -109.836768 34.2287762)",auto,1,0,,
,51,16804104,69,515,1,1124.8724004034834,,,,unclassified,11,"LINESTRING (-109.836768 34.2287762, -109.8365913 34.2287053, -109.8362337 34.2285544, -109.836024 34.2284594, -109.8358963 34.2284082, -109.8357467 34.2283704, -109.8355077 34.2283433, -109.8348601 34.2283161, -109.8343986 34.228295, -109.8339334 34.2282634, -109.8335431 34.2281955, -109.8332111 34.2281095, -109.8328827 34.2280145, -109.8326127 34.227921, -109.8324449 34.2278411, -109.8321932 34.2276887, -109.831953 34.2275077, -109.8315711 34.2272212, -109.8313832 34.2270869, -109.8312227 34.226901, -109.8311118 34.2266685, -109.8309983 34.2262974, -109.8308616 34.2259497, -109.8307532 34.2256703, -109.8307042 34.2252863, -109.8306036 34.2248661, -109.8305159 34.2246336, -109.830374 34.2244502, -109.8301779 34.2242624, -109.830018 34.2240982, -109.8299612 34.2239276, -109.829907 34.2236652, -109.8298761 34.2234284, -109.8298993 34.2231575, -109.8298916 34.2227458, -109.8298864 34.2225666, -109.8297858 34.2221656)",auto,1,0,,
,52,16804890,70,71,1,49.9191306107028,,,,residential,6,"LINESTRING (-109.759447 34.233647, -109.759482 34.233199)",auto,1,0,,
,53,16804890,71,70,1,49.9191306107028,,,,residential,6,"LINESTRING (-109.759482 34.233199, -109.759447 34.233647)",auto,1,0,,
CR8225,54,16805561,72,73,1,157.98198303183716,,,,residential,6,"LINESTRING (-109.7781406 34.3322661, -109.7798611 34.3322715)",auto,1,0,,
CR8225,55,16805561,73,72,1,157.98198303183716,,,,residential,6,"LINESTRING (-109.7798611 34.3322715, -109.7781406 34.3322661)",auto,1,0,,
,56,16806796,74,75,1,89.18760616393838,,,,residential,6,"LINESTRING (-109.750254 34.286433, -109.750268 34.287235)",auto,1,0,,
,57,16806796,75,74,1,89.18760616393838,,,,residential,6,"LINESTRING (-109.750268 34.287235, -109.750254 34.286433)",auto,1,0,,
,58,16807355,77,78,1,201.8188127374048,,,,tertiary,5,"LINESTRING (-109.7616976 34.3522907, -109.7616966 34.3541057)",auto,1,0,,
,59,16807355,78,77,1,201.8188127374048,,,,tertiary,5,"LINESTRING (-109.7616966 34.3541057, -109.7616976 34.3522907)",auto,1,0,,
,60,16807372,80,81,1,130.11013205531376,,,,residential,6,"LINESTRING (-109.739981 34.250043, -109.740016 34.249365, -109.740606 34.249426)",auto,1,0,,
,61,16807372,81,80,1,130.11013205531376,,,,residential,6,"LINESTRING (-109.740606 34.249426, -109.740016 34.249365, -109.739981 34.250043)",auto,1,0,,
,62,16807382,82,83,1,443.7913784094784,,,,residential,6,"LINESTRING (-109.721046 34.22916, -109.721067 34.232052, -109.720846 34.232418, -109.720256 34.232906)",auto,1,0,,
,63,16807382,83,82,1,443.7913784094784,,,,residential,6,"LINESTRING (-109.720256 34.232906, -109.720846 34.232418, -109.721067 34.232052, -109.721046 34.22916)",auto,1,0,,
Cedar Lane/CR8147,64,16810152,355,534,1,1260.2996052271799,,,,residential,6,"LINESTRING (-109.8306002 34.3051076, -109.8315841 34.3050979, -109.8318304 34.3050967, -109.8332415 34.3050902, -109.8359792 34.305118, -109.8384249 34.3051167, -109.8396709 34.3051124, -109.8399446 34.3051114, -109.8419796 34.3051043, -109.8443207 34.3051216)",auto,1,0,,
Cedar Lane/CR8147,65,16810152,534,355,1,1260.2996052271799,,,,residential,6,"LINESTRING (-109.8443207 34.3051216, -109.8419796 34.3051043, -109.8399446 34.3051114, -109.8396709 34.3051124, -109.8384249 34.3051167, -109.8359792 34.305118, -109.8332415 34.3050902, -109.8318304 34.3050967, -109.8315841 34.3050979, -109.8306002 34.3051076)",auto,1,0,,
Cedar Lane/CR8147,66,16810152,534,533,1,379.2335914075352,,,,residential,6,"LINESTRING (-109.8443207 34.3051216, -109.8444452 34.3051225, -109.8451742 34.3051215, -109.8464627 34.3051198, -109.8467368 34.3051164, -109.8477458 34.3051039, -109.8484492 34.3050952)",auto,1,0,,
Cedar Lane/CR8147,67,16810152,533,534,1,379.2335914075352,,,,residential,6,"LINESTRING (-109.8484492 34.3050952, -109.8477458 34.3051039, -109.8467368 34.3051164, -109.8464627 34.3051198, -109.8451742 34.3051215, -109.8444452 34.3051225, -109.8443207 34.3051216)",auto,1,0,,
,68,16811318,754,88,1,291.23207186598427,,,,residential,6,"LINESTRING (-109.8381131 34.2824123, -109.838929 34.2814763, -109.8389732 34.2812859, -109.8389786 34.2810133, -109.8389946 34.2808958, -109.8390349 34.280785, -109.8391073 34.2806432, -109.8392495 34.2805324, -109.8393889 34.2804504, -109.8395713 34.2803551, -109.8397081 34.2802908)",auto,1,0,,
,69,16811318,88,754,1,291.23207186598427,,,,residential,6,"LINESTRING (-109.8397081 34.2802908, -109.8395713 34.2803551, -109.8393889 34.2804504, -109.8392495 34.2805324, -109.8391073 34.2806432, -109.8390349 34.280785, -109.8389946 34.2808958, -109.8389786 34.2810133, -109.8389732 34.2812859, -109.838929 34.2814763, -109.8381131 34.2824123)",auto,1,0,,
,70,16811343,89,90,1,88.77554444227631,,,,residential,6,"LINESTRING (-109.720474 34.2573874, -109.7201956 34.2581519)",auto,1,0,,
,71,16811343,90,89,1,88.77554444227631,,,,residential,6,"LINESTRING (-109.7201956 34.2581519, -109.720474 34.2573874)",auto,1,0,,
,72,16811985,91,92,1,21.906171145781904,,,,residential,6,"LINESTRING (-109.758393 34.288253, -109.758395 34.288056)",auto,1,0,,
,73,16811985,92,91,1,21.906171145781904,,,,residential,6,"LINESTRING (-109.758395 34.288056, -109.758393 34.288253)",auto,1,0,,
,74,16811996,93,94,1,29.94489594522724,,,,residential,6,"LINESTRING (-109.758751 34.29003, -109.758783 34.289762)",auto,1,0,,
,75,16811996,94,93,1,29.94489594522724,,,,residential,6,"LINESTRING (-109.758783 34.289762, -109.758751 34.29003)",auto,1,0,,
,76,16812851,96,97,1,337.4646819219779,,,,residential,6,"LINESTRING (-109.716568 34.22968, -109.71668 34.232022, -109.717307 34.232479)",auto,1,0,,
,77,16812851,97,96,1,337.4646819219779,,,,residential,6,"LINESTRING (-109.717307 34.232479, -109.71668 34.232022, -109.716568 34.22968)",auto,1,0,,
,78,16812871,98,99,1,104.59070613455782,,,,residential,6,"LINESTRING (-109.725354 34.229092, -109.725896 34.229919)",auto,1,0,,
,79,16812871,99,98,1,104.59070613455782,,,,residential,6,"LINESTRING (-109.725896 34.229919, -109.725354 34.229092)",auto,1,0,,
,80,16812879,100,101,1,208.95843060227548,,,,residential,6,"LINESTRING (-109.708475 34.228373, -109.708862 34.229403, -109.709137 34.229724, -109.709524 34.229976)",auto,1,0,,
,81,16812879,101,100,1,208.95843060227548,,,,residential,6,"LINESTRING (-109.709524 34.229976, -109.709137 34.229724, -109.708862 34.229403, -109.708475 34.228373)",auto,1,0,,
,82,16812879,101,102,1,188.26199836225814,,,,residential,6,"LINESTRING (-109.709524 34.229976, -109.710123 34.229978, -109.711077 34.22998, -109.711298 34.230346)",auto,1,0,,
,83,16812879,102,101,1,188.26199836225814,,,,residential,6,"LINESTRING (-109.711298 34.230346, -109.711077 34.22998, -109.710123 34.229978, -109.709524 34.229976)",auto,1,0,,
,84,16812882,101,103,1,1080.2623793010134,,,,residential,6,"LINESTRING (-109.709524 34.229976, -109.709496 34.230205, -109.709193 34.230548, -109.709055 34.230915, -109.70605 34.23403, -109.703844 34.236664, -109.703155 34.237283, -109.702493 34.237627)",auto,1,0,,
,85,16812882,103,101,1,1080.2623793010132,,,,residential,6,"LINESTRING (-109.702493 34.237627, -109.703155 34.237283, -109.703844 34.236664, -109.70605 34.23403, -109.709055 34.230915, -109.709193 34.230548, -109.709496 34.230205, -109.709524 34.229976)",auto,1,0,,
,86,16813147,104,105,1,297.3916089661117,,,,residential,6,"LINESTRING (-109.7891862 34.25792, -109.7891788 34.2552455)",auto,1,0,,
,87,16813147,105,104,1,297.3916089661117,,,,residential,6,"LINESTRING (-109.7891788 34.2552455, -109.7891862 34.25792)",auto,1,0,,
Elk Ridge Road,88,16813968,223,109,1,345.92050261125326,,,,residential,6,"LINESTRING (-109.7746197 34.2721282, -109.7747019 34.2721357, -109.7754353 34.2721488, -109.7766542 34.2721618, -109.7768979 34.272162, -109.7783835 34.2721629)",auto,1,0,,
Elk Ridge Road,89,16813968,109,223,1,345.9205026112533,,,,residential,6,"LINESTRING (-109.7783835 34.2721629, -109.7768979 34.272162, -109.7766542 34.2721618, -109.7754353 34.2721488, -109.7747019 34.2721357, -109.7746197 34.2721282)",auto,1,0,,
Elk Ridge Road,90,16813968,109,110,1,225.87653374563547,,,,residential,6,"LINESTRING (-109.7783835 34.2721629, -109.7793086 34.272176, -109.7808413 34.2721978)",auto,1,0,,
Elk Ridge Road,91,16813968,110,109,1,225.87653374563547,,,,residential,6,"LINESTRING (-109.7808413 34.2721978, -109.7793086 34.272176, -109.7783835 34.2721629)",auto,1,0,,
