name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,3983,,,,0,,poi,0,-112.0844496,33.45180852,,1945,,17,6.493974783,247.4204392,poi
,3984,,,,0,,poi,0,-112.0653035,33.46535712,,1946,,3,0.006565985,0.006565985,poi
,3985,,,,0,,poi,0,-112.0643206,33.46557555,,1947,,3,0.004197925,0.004197925,poi
,3986,,,,0,,poi,0,-112.0658213,33.46589495,,1948,,3,0.006781264,0.006781264,poi
,3987,,,,0,,poi,0,-112.064924,33.46614953,,1949,,3,0.005059038,0.005059038,poi
,3988,,,,0,,poi,0,-112.06533,33.4508536,,1950,,18,0.006458346,0.006458346,poi
,3989,,,,0,,poi,0,-112.0669471,33.4512513,,1951,,18,0.005274316,0.005274316,poi
,3990,,,,0,,poi,0,-112.0657503,33.45152043,,1952,,18,0.006135429,0.006135429,poi
,3991,,,,0,,poi,0,-112.0647113,33.45125795,,1953,,18,0.006673624,0.006673624,poi
,3992,,,,0,,poi,0,-112.065078,33.45503818,,1954,,13,0.005274316,0.005274316,poi
,3993,,,,0,,poi,0,-112.0660443,33.45875027,,1955,,8,0.005166677,0.005166677,poi
,3994,,,,0,,poi,0,-112.0654346,33.45812541,,1956,,13,0.005166677,0.005166677,poi
,3995,,,,0,,poi,0,-112.0646253,33.44705596,,1957,,23,0.006673624,0.006673624,poi
,3996,,,,0,,poi,0,-112.064913,33.4486606,,1958,,23,0.006673624,0.006673624,poi
,3997,,,,0,,poi,0,-112.0652709,33.44757122,,1959,,23,0.006673624,0.006673624,poi
,3998,,,,0,,poi,0,-112.0679676,33.45154035,,1960,,18,0.004736121,0.004736121,poi
,3999,,,,0,,poi,0,-112.0732885,33.45130515,,1961,,18,0.003444451,0.003444451,poi
,4000,,,,0,,poi,0,-112.0741297,33.45208803,,1962,,18,0.054250108,0.054250108,poi
,4001,,,,0,,poi,0,-112.0744501,33.4520903,,1963,,18,0.054680665,0.054680665,poi
,4002,,,,0,,poi,0,-112.0744385,33.4518671,,1964,,18,0.035520904,0.035520904,poi
,4003,,,,0,,poi,0,-112.0741383,33.4518661,,1965,,18,0.035736183,0.035736183,poi
,4004,,,,0,,poi,0,-112.0741385,33.45166687,,1966,,18,0.035520904,0.035520904,poi
,4005,,,,0,,poi,0,-112.0744388,33.45166783,,1967,,18,0.035520904,0.035520904,poi
,4006,,,,0,,poi,0,-112.0742873,33.4516009,,1968,,18,0.036382017,0.036382017,poi
,4007,,,,0,,poi,0,-112.047816,33.45453563,,1969,,14,0.005597233,0.005597233,poi
,4008,,,,0,,poi,0,-112.0588802,33.45508948,,1970,,14,0.005597233,0.005597233,poi
,4009,,,,0,,poi,0,-112.0590431,33.4546764,,1971,,14,0.005597233,0.005597233,poi
,4010,,,,0,,poi,0,-112.0680475,33.45478964,,1972,,13,0.005597233,0.005597233,poi
,4011,,,,0,,poi,0,-112.068641,33.45459588,,1973,,13,0.005704873,0.005704873,poi
,4012,,,,0,,poi,0,-112.0706117,33.45470845,,1974,,13,0.016253505,0.016253505,poi
,4013,,,,0,,poi,0,-112.0734483,33.45441028,,1975,,13,0.003767369,0.003767369,poi
,4014,,,,0,,poi,0,-112.0737193,33.45504855,,1976,,13,0.004951399,0.004951399,poi
,4015,,,,0,,poi,0,-112.0745411,33.4547831,,1977,,13,0.00365973,0.00365973,poi
,4016,,,,0,,poi,0,-112.0741214,33.45458272,,1978,,13,0.007104181,0.007104181,poi
,4017,,,,0,,poi,0,-112.0780765,33.45480805,,1979,,13,0.00365973,0.00365973,poi
,4018,,,,0,,poi,0,-112.079183,33.454648,,1980,,13,0.00365973,0.00365973,poi
,4019,,,,0,,poi,0,-112.0793053,33.45480365,,1981,,13,0.00365973,0.00365973,poi
,4020,,,,0,,poi,0,-112.0824503,33.45533183,,1982,,12,0.004305564,0.004305564,poi
,4021,,,,0,,poi,0,-112.0913393,33.45469932,,1983,,12,0.004090286,0.004090286,poi
,4022,,,,0,,poi,0,-112.0986831,33.44957168,,1984,,16,0.158337122,0.158337122,poi
,4023,,,,0,,poi,0,-112.099859,33.45052619,,1985,,16,1.014175638,24.23879775,poi
,4024,,,,0,,poi,0,-112.0991149,33.4509736,,1986,,16,0.335080531,8.008424685,poi
,4025,,,,0,,poi,0,-112.0997184,33.45095706,,1987,,16,2.03620893,48.66539344,poi
,4026,,,,0,,poi,0,-112.0986145,33.45069785,,1988,,16,0.04327092,1.034174983,poi
,4027,,,,0,,poi,0,-112.0985376,33.45047411,,1989,,16,0.470598163,11.24729609,poi
,4028,,,,0,,poi,0,-112.0994011,33.45053678,,1990,,16,2.524136989,60.32687403,poi
,4029,,,,0,,poi,0,-112.0985256,33.4508291,,1991,,16,0.407521648,9.739767381,poi
,4030,,,,0,,poi,0,-112.098002,33.45097775,,1992,,16,0.691150687,16.51850141,poi
,4031,,,,0,,poi,0,-112.096936,33.45100174,,1993,,17,1.437412595,34.35416102,poi
,4032,,,,0,,poi,0,-112.0963603,33.45098882,,1994,,17,2.83155427,67.67414705,poi
,4033,,,,0,,poi,0,-112.0965694,33.45202502,,1995,,17,0.25467412,1.222435776,poi
,4034,,,,0,,poi,0,-112.0966351,33.45248092,,1996,,17,0.16813228,0.807034946,poi
,4035,,,,0,,poi,0,-112.0966332,33.45263816,,1997,,17,0.141222504,0.677868021,poi
,4036,,,,0,,poi,0,-112.0966024,33.45281506,,1998,,17,0.253059534,1.214685761,poi
,4037,,,,0,,poi,0,-112.0966099,33.452977,,1999,,17,0.162965603,0.782234897,poi
,4038,,,,0,,poi,0,-112.0971917,33.4528164,,2000,,17,0.163288521,0.7837849,poi
,4039,,,,0,,poi,0,-112.0972171,33.45265315,,2001,,17,0.199885816,0.959451917,poi
,4040,,,,0,,poi,0,-112.0974137,33.45266715,,2002,,17,0.122708579,0.589001177,poi
,4041,,,,0,,poi,0,-112.0974595,33.45253313,,2003,,17,0.047576484,0.228367123,poi
,4042,,,,0,,poi,0,-112.0971954,33.45248965,,2004,,17,0.197625395,0.948601896,poi
,4043,,,,0,,poi,0,-112.0973805,33.45227227,,2005,,17,0.035628543,0.171017008,poi
,4044,,,,0,,poi,0,-112.0971743,33.45232809,,2006,,17,0.096552276,0.463450926,poi
,4045,,,,0,,poi,0,-112.0972086,33.45215445,,2007,,17,0.281799174,1.352636037,poi
,4046,,,,0,,poi,0,-112.0972444,33.4520051,,2008,,17,0.226580314,1.087585507,poi
,4047,,,,0,,poi,0,-112.0966351,33.4522807,,2009,,17,0.376629225,9.001438475,poi
,4048,,,,0,,poi,0,-112.0966123,33.4521605,,2010,,17,0.221844193,1.064852128,poi
,4049,,,,0,,poi,0,-112.0967231,33.45179193,,2011,,17,0.411073738,9.824662342,poi
,4050,,,,0,,poi,0,-112.0964462,33.45177251,,2012,,17,0.470598163,11.24729609,poi
,4051,,,,0,,poi,0,-112.1054089,33.45704441,,2013,,11,0.374368804,14.26345142,poi
,4052,,,,0,,poi,0,-112.1054166,33.45775889,,2014,,11,1.270787262,48.41699468,poi
,4053,,,,0,,poi,0,-112.1053777,33.45639357,,2015,,11,0.360052803,13.71801179,poi
,4054,,,,0,,poi,0,-112.1057827,33.4568351,,2016,,11,0.465000929,17.71653541,poi
,4055,,,,0,,poi,0,-112.106375,33.45646838,,2017,,11,1.107498741,42.19570203,poi
,4056,,,,0,,poi,0,-112.1053749,33.4542668,,2018,,11,0.462094673,0.462094673,poi
,4057,,,,0,,poi,0,-112.1057084,33.45424176,,2019,,11,3.963379448,151.004757,poi
,4058,,,,0,,poi,0,-112.1047413,33.4550177,,2020,,11,0.09127796,3.477690283,poi
,4059,,,,0,,poi,0,-112.1049156,33.45522617,,2021,,11,1.108252215,42.22440938,poi
,4060,,,,0,,poi,0,-112.1049372,33.45546502,,2022,,11,0.441212687,16.81020339,poi
,4061,,,,0,,poi,0,-112.1056125,33.45527079,,2023,,11,2.154934862,82.10301825,poi
,4062,,,,0,,poi,0,-112.1030349,33.45626456,,2024,,11,6.1243421,233.337434,poi
,4063,,,,0,,poi,0,-112.1038594,33.45643291,,2025,,11,1.224071891,46.63713904,poi
,4064,,,,0,,poi,0,-112.1041753,33.45602176,,2026,,11,0.517959368,19.73425194,poi
,4065,,,,0,,poi,0,-112.1037923,33.45522583,,2027,,11,1.953542098,74.42995395,poi
,4066,,,,0,,poi,0,-112.1038128,33.45564484,,2028,,11,2.31617824,88.24639094,poi
,4067,,,,0,,poi,0,-112.1030482,33.45563758,,2029,,11,1.259808073,47.99868759,poi
,4068,,,,0,,poi,0,-112.1029816,33.45532945,,2030,,11,0.680817333,25.93914038,poi
,4069,,,,0,,poi,0,-112.105265,33.4546801,,2031,,11,0.181694808,6.922572168,poi
,4070,,,,0,,poi,0,-112.1051269,33.45473425,,2032,,11,0.07933002,3.022473749,poi
,4071,,,,0,,poi,0,-112.1047525,33.45468474,,2033,,11,0.971981109,37.03248026,poi
,4072,,,,0,,poi,0,-112.1042237,33.45271372,,2034,,16,0.619032487,23.58513776,poi
,4073,,,,0,,poi,0,-112.1061149,33.45280504,,2035,,16,0.065229297,2.485236217,poi
,4074,,,,0,,poi,0,-112.1063788,33.45281541,,2036,,16,0.657352008,25.04511151,poi
,4075,,,,0,,poi,0,-112.1052747,33.45140914,,2037,,16,0.026048663,0.992454067,poi
,4076,,,,0,,poi,0,-112.1054743,33.45156613,,2038,,16,0.466723155,17.7821522,poi
,4077,,,,0,,poi,0,-112.1053019,33.45166997,,2039,,16,0.313122154,11.92995405,poi
,4078,,,,0,,poi,0,-112.1053393,33.45199012,,2040,,16,0.48771278,18.58185693,poi
,4079,,,,0,,poi,0,-112.1060459,33.4522779,,2041,,16,0.909873346,34.66617449,poi
,4080,,,,0,,poi,0,-112.1055702,33.4519669,,2042,,16,2.711321391,103.301345,poi
,4081,,,,0,,poi,0,-112.1051386,33.45274064,,2043,,16,0.640452669,24.40124668,poi
,4082,,,,0,,poi,0,-112.1055706,33.4532263,,2044,,16,0.87941148,33.50557738,poi
,4083,,,,0,,poi,0,-112.1053536,33.45270436,,2045,,16,1.037210406,39.51771647,poi
,4084,,,,0,,poi,0,-112.1055825,33.45270429,,2046,,16,1.304047745,49.68421908,poi
,4085,,,,0,,poi,0,-112.1058438,33.45270164,,2047,,16,1.300818572,49.56118759,poi
,4086,,,,0,,poi,0,-112.0506788,33.44638596,,2048,,24,15.66062852,374.2890216,poi
,4087,,,,0,,poi,0,-112.0793978,33.445763,,2049,,23,0.364681284,0.364681284,poi
,4088,,,,0,,poi,0,-112.0812875,33.44871088,,2050,,22,0.391160504,0.391160504,poi
,4089,,,,0,,poi,0,-112.0812825,33.44858948,,2051,,22,0.189391003,0.189391003,poi
,4090,,,,0,,poi,0,-112.0812877,33.44839322,,2052,,22,0.435723093,0.435723093,poi
,4091,,,,0,,poi,0,-112.079317,33.4453373,,2053,,23,21.12142936,21.12142936,poi
,4092,,,,0,,poi,0,-112.0670399,33.45396485,,2054,,13,5.035034368,120.3373214,poi
,4093,,,,0,,poi,0,-112.0592217,33.46650966,,2055,,4,11.58358218,11.58358218,poi
,4094,,,,0,,poi,0,-112.0616422,33.46655742,,2056,,4,10.75422288,257.0259268,poi
,4095,,,,0,,poi,0,-112.0553043,33.46518728,,2057,,4,19.94089749,476.58745,poi
,4096,,,,0,,poi,0,-112.0914696,33.45796389,,2058,,12,0.28588946,19.55483908,poi
,4097,,,,0,,poi,0,-112.0914489,33.45927205,,2059,,7,0.131104429,8.967542921,poi
,4098,,,,0,,poi,0,-112.091436,33.45906678,,2060,,7,0.192351079,13.15681379,poi
,4099,,,,0,,poi,0,-112.072836,33.44875826,,2061,,23,90.65213568,0.747338299,poi
,4100,,,,0,,poi,0,-112.091109,33.45345855,,2062,,17,0.173406597,6.606791328,poi
,4101,,,,0,,poi,0,-112.09092,33.4512595,,2063,,17,0.005597233,0.005597233,poi
,4102,,,,0,,poi,0,-112.0632613,33.46737016,,2064,,4,0.174590627,0.838035008,poi
,4103,,,,0,,poi,0,-112.0824914,33.46641725,,2065,,2,0.007750015,0.007750015,poi
,4104,,,,0,,poi,0,-112.0828011,33.46513901,,2066,,2,0.007427098,0.007427098,poi
,4105,,,,0,,poi,0,-112.0822166,33.46572473,,2067,,2,0.007857655,0.007857655,poi
,4106,,,,0,,poi,0,-112.0834431,33.4659384,,2068,,2,0.005166677,0.005166677,poi
,4107,,,,0,,poi,0,-112.0756231,33.4512977,,2069,,18,0.003875008,0.003875008,poi
,4108,,,,0,,poi,0,-112.0773221,33.45130678,,2070,,18,0.003875008,0.003875008,poi
,4109,,,,0,,poi,0,-112.0797553,33.45131012,,2071,,18,0.004090286,0.004090286,poi
,4110,,,,0,,poi,0,-112.0951387,33.45122887,,2072,,17,0.005381955,0.005381955,poi
,4111,,,,0,,poi,0,-112.0917591,33.44694667,,2073,,22,0.0167917,0.080600161,poi
,4112,,,,0,,poi,0,-112.0908664,33.44695645,,2074,,22,0.004736121,0.004736121,poi
,4113,,,,0,,poi,0,-112.0915402,33.4489527,,2075,,22,0.004736121,0.004736121,poi
,4114,,,,0,,poi,0,-112.0996881,33.4468934,,2076,,21,0.004628481,0.004628481,poi
,4115,,,,0,,poi,0,-112.100225,33.44723452,,2077,,21,0.00484376,0.00484376,poi
,4116,,,,0,,poi,0,-112.1,33.44963747,,2078,,16,0.004305564,0.004305564,poi
,4117,,,,0,,poi,0,-112.0772374,33.4470464,,2079,,23,0.017652813,0.017652813,poi
,4118,,,,0,,poi,0,-112.0773158,33.44704855,,2080,,23,0.015069475,0.015069475,poi
,4119,,,,0,,poi,0,-112.0856987,33.45720857,,2081,,12,0.10451757,0.501684336,poi
,4120,,,,0,,poi,0,-112.0861745,33.45667527,,2082,,12,6.170680735,6.170680735,poi
,4121,,,,0,,poi,0,-112.086288,33.45648555,,2083,,12,1.458186942,1.458186942,poi
,4122,,,,0,,poi,0,-112.0886381,33.45771521,,2084,,12,3.986306578,3.986306578,poi
,4123,,,,0,,poi,0,-112.070073,33.46583655,,2085,,3,0.007319459,0.007319459,poi
,4124,,,,0,,poi,0,-112.0689367,33.46562655,,2086,,3,0.004197925,0.004197925,poi
,4125,,,,0,,poi,0,-112.0676918,33.4658315,,2087,,3,0.004197925,0.004197925,poi
,4126,,,,0,,poi,0,-112.0671152,33.46562525,,2088,,3,0.004090286,0.004090286,poi
,4127,,,,0,,poi,0,-112.0617753,33.45861233,,2089,,9,0.004305564,0.004305564,poi
,4128,,,,0,,poi,0,-112.0852922,33.45497871,,2090,,12,1.206903454,1.206903454,poi
,4129,,,,0,,poi,0,-112.0850845,33.45482552,,2091,,12,2.091965986,2.091965986,poi
,4130,,,,0,,poi,0,-112.0851084,33.45470405,,2092,,12,1.794882059,1.794882059,poi
,4131,,,,0,,poi,0,-112.0851359,33.4545576,,2093,,12,3.973497524,3.973497524,poi
,4132,,,,0,,poi,0,-112.085188,33.4544042,,2094,,12,0.144828414,0.144828414,poi
,4133,,,,0,,poi,0,-112.085039,33.45443675,,2095,,12,1.123967524,1.123967524,poi
,4134,,,,0,,poi,0,-112.0857177,33.454965,,2096,,12,1.131394622,1.131394622,poi
,4135,,,,0,,poi,0,-112.0855987,33.45495726,,2097,,12,1.258893141,1.258893141,poi
,4136,,,,0,,poi,0,-112.0857226,33.4544715,,2098,,12,2.460845196,2.460845196,poi
,4137,,,,0,,poi,0,-112.0853181,33.45413789,,2099,,12,22.28748378,22.28748378,poi
,4138,,,,0,,poi,0,-112.0663876,33.4491096,,2100,,18,0.016576422,0.016576422,poi
,4139,,,,0,,poi,0,-112.0664018,33.44913445,,2101,,18,0.017437535,0.017437535,poi
,4140,,,,0,,poi,0,-112.0664167,33.44916055,,2102,,18,0.017437535,0.017437535,poi
,4141,,,,0,,poi,0,-112.066431,33.44918575,,2103,,18,0.017760452,0.017760452,poi
,4142,,,,0,,poi,0,-112.0664458,33.4492117,,2104,,18,0.016576422,0.016576422,poi
,4143,,,,0,,poi,0,-112.066461,33.4492382,,2105,,18,0.017437535,0.017437535,poi
,4144,,,,0,,poi,0,-112.0637742,33.45067215,,2106,,18,0.027986167,0.027986167,poi
,4145,,,,0,,poi,0,-112.0639798,33.45062284,,2107,,18,0.028309084,0.028309084,poi
,4146,,,,0,,poi,0,-112.0638625,33.45062255,,2108,,18,0.027770889,0.027770889,poi
,4147,,,,0,,poi,0,-112.0640399,33.45062275,,2109,,18,0.027986167,0.027986167,poi
,4148,,,,0,,poi,0,-112.0637443,33.45062355,,2110,,18,0.028309084,0.028309084,poi
,4149,,,,0,,poi,0,-112.0639216,33.45062271,,2111,,18,0.027986167,0.027986167,poi
,4150,,,,0,,poi,0,-112.0640094,33.45067146,,2112,,18,0.028309084,0.028309084,poi
,4151,,,,0,,poi,0,-112.0639493,33.45067156,,2113,,18,0.028309084,0.028309084,poi
,4152,,,,0,,poi,0,-112.0637138,33.45067224,,2114,,18,0.028309084,0.028309084,poi
,4153,,,,0,,poi,0,-112.0638912,33.45067145,,2115,,18,0.028309084,0.028309084,poi
,4154,,,,0,,poi,0,-112.0638046,33.4506234,,2116,,18,0.027986167,0.027986167,poi
,4155,,,,0,,poi,0,-112.063832,33.45067129,,2117,,18,0.027986167,0.027986167,poi
,4156,,,,0,,poi,0,-112.0640101,33.45050635,,2118,,18,0.028309084,0.028309084,poi
,4157,,,,0,,poi,0,-112.0639499,33.4505065,,2119,,18,0.028524363,0.028524363,poi
,4158,,,,0,,poi,0,-112.0637144,33.4505072,,2120,,18,0.028309084,0.028309084,poi
,4159,,,,0,,poi,0,-112.0638918,33.45050635,,2121,,18,0.028309084,0.028309084,poi
,4160,,,,0,,poi,0,-112.0638326,33.45050626,,2122,,18,0.028309084,0.028309084,poi
,4161,,,,0,,poi,0,-112.0637748,33.45050704,,2123,,18,0.027986167,0.027986167,poi
,4162,,,,0,,poi,0,-112.0637449,33.45045845,,2124,,18,0.028309084,0.028309084,poi
,4163,,,,0,,poi,0,-112.0638053,33.45045835,,2125,,18,0.027986167,0.027986167,poi
,4164,,,,0,,poi,0,-112.0638631,33.45045745,,2126,,18,0.027986167,0.027986167,poi
,4165,,,,0,,poi,0,-112.0639223,33.45045765,,2127,,18,0.028309084,0.028309084,poi
,4166,,,,0,,poi,0,-112.0639805,33.45045775,,2128,,18,0.028309084,0.028309084,poi
,4167,,,,0,,poi,0,-112.0640406,33.45045765,,2129,,18,0.028309084,0.028309084,poi
,4168,,,,0,,poi,0,-112.0584691,33.4493426,,2130,,19,0.241003954,0.241003954,poi
,4169,,,,0,,poi,0,-112.0578583,33.44922267,,2131,,19,0.14294473,0.14294473,poi
,4170,,,,0,,poi,0,-112.0581786,33.44922332,,2132,,19,0.14660446,0.14660446,poi
,4171,,,,0,,poi,0,-112.0572559,33.44922278,,2133,,19,0.120771075,0.120771075,poi
,4172,,,,0,,poi,0,-112.0569297,33.44922252,,2134,,19,0.152309332,0.152309332,poi
,4173,,,,0,,poi,0,-112.0566959,33.44937653,,2135,,19,0.064368184,0.064368184,poi
,4174,,,,0,,poi,0,-112.0682058,33.45087132,,2136,,18,0.300851296,0.300851296,poi
,4175,,,,0,,poi,0,-112.0910932,33.4656184,,2137,,2,0.183201755,12.53100004,poi
,4176,,,,0,,poi,0,-112.0920252,33.46614049,,2138,,2,1.101686229,75.35533809,poi
,4177,,,,0,,poi,0,-112.0906593,33.46574017,,2139,,2,0.003229173,0.003229173,poi
,4178,,,,0,,poi,0,-112.0912329,33.46617,,2140,,2,0.003121534,0.003121534,poi
,4179,,,,0,,poi,0,-112.0914191,33.4653292,,2141,,2,0.003013895,0.003013895,poi
,4180,,,,0,,poi,0,-112.0915494,33.46537801,,2142,,2,0.321518004,21.99183145,poi
,4181,,,,0,,poi,0,-112.0916988,33.46563627,,2143,,2,0.094614772,0.094614772,poi
,4182,,,,0,,poi,0,-112.0490771,33.4475417,,2144,,24,0.096552276,0.096552276,poi
,4183,,,,0,,poi,0,-112.0481866,33.44783909,,2145,,24,0.031107701,0.149316965,poi
,4184,,,,0,,poi,0,-112.0486131,33.44789595,,2146,,24,0.123246774,0.123246774,poi
,4185,,,,0,,poi,0,-112.0484751,33.44785095,,2147,,24,0.065121658,0.065121658,poi
,4186,,,,0,,poi,0,-112.0482664,33.44794002,,2148,,24,0.09246199,0.09246199,poi
,4187,,,,0,,poi,0,-112.0482967,33.44805575,,2149,,24,0.132611376,0.132611376,poi
,4188,,,,0,,poi,0,-112.0479023,33.44791551,,2150,,24,0.004736121,0.004736121,poi
,4189,,,,0,,poi,0,-112.0484013,33.44755077,,2151,,24,1.815979324,8.716700753,poi
,4190,,,,0,,poi,0,-112.0485831,33.44856865,,2152,,24,0.33152844,1.591336514,poi
,4191,,,,0,,poi,0,-112.0485806,33.44877047,,2153,,24,0.409566791,1.965920595,poi
,4192,,,,0,,poi,0,-112.048761,33.44856381,,2154,,24,0.431525168,2.071320806,poi
,4193,,,,0,,poi,0,-112.0489076,33.44851788,,2155,,24,0.239389367,1.149068963,poi
,4194,,,,0,,poi,0,-112.048416,33.44874662,,2156,,24,0.326146485,12.42618108,poi
,4195,,,,0,,poi,0,-112.04809,33.44925118,,2157,,19,0.137024579,5.220636475,poi
,4196,,,,0,,poi,0,-112.0483442,33.45164601,,2158,,19,0.61623387,23.47851046,poi
,4197,,,,0,,poi,0,-112.0481389,33.45164404,,2159,,19,0.401816775,15.30921914,poi
,4198,,,,0,,poi,0,-112.0479503,33.451645,,2160,,19,0.51774409,35.41369577,poi
,4199,,,,0,,poi,0,-112.0482654,33.45240481,,2161,,19,0.144344038,5.499507865,poi
,4200,,,,0,,poi,0,-112.0479602,33.4531584,,2162,,19,0.347566667,13.24229001,poi
,4201,,,,0,,poi,0,-112.0482604,33.4533354,,2163,,19,0.054680665,2.08333333,poi
,4202,,,,0,,poi,0,-112.0480693,33.45286484,,2164,,19,1.152922443,43.92634508,poi
,4203,,,,0,,poi,0,-112.0482199,33.4536154,,2165,,19,0.659181873,25.11482936,poi
,4204,,,,0,,poi,0,-112.0480391,33.45404173,,2166,,14,0.238743533,9.096128595,poi
,4205,,,,0,,poi,0,-112.0479683,33.45421123,,2167,,14,0.178357995,6.795439622,poi
,4206,,,,0,,poi,0,-112.0479491,33.4543251,,2168,,14,0.080083493,3.051181098,poi
,4207,,,,0,,poi,0,-112.0481333,33.455117,,2169,,14,0.279215836,1.340236012,poi
,4208,,,,0,,poi,0,-112.0479694,33.4551167,,2170,,14,0.278462362,1.336619338,poi
,4209,,,,0,,poi,0,-112.0479588,33.4546151,,2171,,14,0.278462362,1.336619338,poi
,4210,,,,0,,poi,0,-112.0478989,33.45841398,,2172,,14,0.164041994,11.22047242,poi
,4211,,,,0,,poi,0,-112.0479739,33.45899155,,2173,,9,0.166840611,11.41189781,poi
,4212,,,,0,,poi,0,-112.0715171,33.45794641,,2174,,13,0.013131971,0.013131971,poi
,4213,,,,0,,poi,0,-112.0779776,33.45396145,,2175,,13,0.02884728,0.02884728,poi
,4214,,,,0,,poi,0,-112.0779776,33.45410087,,2176,,13,0.029062558,0.029062558,poi
,4215,,,,0,,poi,0,-112.0779476,33.4541615,,2177,,13,0.010010437,0.010010437,poi
,4216,,,,0,,poi,0,-112.0741488,33.46737237,,2178,,3,0.516021865,19.66043304,poi
,4217,,,,0,,poi,0,-112.0744953,33.4672477,,2179,,3,0.822255115,31.3279199,poi
,4218,,,,0,,poi,0,-112.0872497,33.45749298,,2180,,12,0.056833447,0.272800545,poi
,4219,,,,0,,poi,0,-112.0699582,33.45912245,,2181,,8,3.934639808,18.88627108,poi
,4220,,,,0,,poi,0,-112.0703197,33.45816975,,2182,,13,3.678781657,17.65815196,poi
,4221,,,,0,,poi,0,-112.0685122,33.45929991,,2183,,8,16.61883182,79.77039275,poi
,4222,,,,0,,poi,0,-112.0822836,33.45855723,,2184,,7,0.184923981,67.14589738,poi
,4223,,,,0,,poi,0,-112.0733635,33.4655999,,2185,,3,0.00602779,0.00602779,poi
,4224,,,,0,,poi,0,-112.0745336,33.46589695,,2186,,3,0.005704873,0.005704873,poi
,4225,,,,0,,poi,0,-112.0593206,33.46461579,,2187,,4,33.24864283,33.24864283,poi
,4226,,,,0,,poi,0,-112.1013665,33.46598883,,2188,,1,0.004305564,0.004305564,poi
,4227,,,,0,,poi,0,-112.0998234,33.46672428,,2189,,1,0.005704873,0.005704873,poi
,4228,,,,0,,poi,0,-112.1001792,33.46518072,,2190,,1,0.004413203,0.021183376,poi
,4229,,,,0,,poi,0,-112.0889189,33.4514663,,2191,,17,0.004628481,0.004628481,poi
,4230,,,,0,,poi,0,-112.0867564,33.4514737,,2192,,17,0.004628481,0.004628481,poi
,4231,,,,0,,poi,0,-112.0821307,33.45130355,,2193,,17,0.006673624,0.006673624,poi
,4232,,,,0,,poi,0,-112.0834401,33.45150145,,2194,,17,0.004305564,0.004305564,poi
,4233,,,,0,,poi,0,-112.0855919,33.4512894,,2195,,17,0.005597233,0.005597233,poi
,4234,,,,0,,poi,0,-112.088946,33.4512681,,2196,,17,0.005489594,0.005489594,poi
,4235,,,,0,,poi,0,-112.0996238,33.4634681,,2197,,1,0.43723004,16.65846454,poi
,4236,,,,0,,poi,0,-112.1038295,33.4508118,,2198,,16,0.372969495,25.51111348,poi
,4237,,,,0,,poi,0,-112.1050623,33.45132898,,2199,,16,0.004628481,0.004628481,poi
,4238,,,,0,,poi,0,-112.103988,33.45111358,,2200,,16,0.00484376,0.00484376,poi
,4239,,,,0,,poi,0,-112.108379,33.46577582,,2201,,1,0.004736121,0.022733379,poi
,4240,,,,0,,poi,0,-112.1048611,33.46660726,,2202,,1,3.609784992,3.609784992,poi
,4241,,,,0,,poi,0,-112.1045671,33.46615874,,2203,,1,0.027017415,0.027017415,poi
,4242,,,,0,,poi,0,-112.078669,33.4658943,,2204,,3,0.003767369,0.003767369,poi
,4243,,,,0,,poi,0,-112.0775629,33.46567355,,2205,,3,0.003767369,0.003767369,poi
,4244,,,,0,,poi,0,-112.0806158,33.46602208,,2206,,2,0.48416069,33.11659118,poi
,4245,,,,0,,poi,0,-112.0875,33.46608508,,2207,,2,0.269851234,1.295285922,poi
,4246,,,,0,,poi,0,-112.0865888,33.4657341,,2208,,2,0.00484376,0.00484376,poi
,4247,,,,0,,poi,0,-112.0874344,33.46594515,,2209,,2,0.00484376,0.00484376,poi
,4248,,,,0,,poi,0,-112.0951879,33.46574543,,2210,,2,0.00365973,0.017566702,poi
,4249,,,,0,,poi,0,-112.0963428,33.46551644,,2211,,2,0.280399866,19.17935083,poi
,4250,,,,0,,poi,0,-112.0760869,33.46602705,,2212,,3,0.093323103,0.093323103,poi
,4251,,,,0,,poi,0,-112.0763072,33.46602983,,2213,,3,0.093323103,0.093323103,poi
,4252,,,,0,,poi,0,-112.0839399,33.46534938,,2214,,2,0.145958625,0.145958625,poi
,4253,,,,0,,poi,0,-112.0837423,33.4653603,,2215,,2,0.09246199,6.324400139,poi
,4254,,,,0,,poi,0,-112.0829315,33.46541679,,2216,,2,0.50934824,34.83941962,poi
,4255,,,,0,,poi,0,-112.0804952,33.46537596,,2217,,3,0.126798865,8.673042333,poi
,4256,,,,0,,poi,0,-112.0805062,33.46558405,,2218,,3,0.155538505,10.63883376,poi
,4257,,,,0,,poi,0,-112.0805846,33.46546959,,2219,,3,0.076316125,5.220022932,poi
,4258,,,,0,,poi,0,-112.0807521,33.46560975,,2220,,2,0.359084051,24.56134908,poi
,4259,,,,0,,poi,0,-112.0810498,33.46549353,,2221,,2,0.910088624,62.2500619,poi
,4260,,,,0,,poi,0,-112.0816315,33.465524,,2222,,2,0.279323475,19.10572568,poi
,4261,,,,0,,poi,0,-112.0820313,33.46609996,,2223,,2,2.024368629,2.024368629,poi
